x	y	z
3,329	-0,186312266282958	-0,520813875830651
3,33	-0,187294663542904	-0,520871269937311
3,331	-0,1882768735082	-0,520928083524772
3,332	-0,189258895196639	-0,520984316223414
3,333	-0,190240727626199	-0,521039967664261
3,334	-0,191222369815047	-0,521095037478974
3,335	-0,192203820781541	-0,52114952529986
3,336	-0,19318507954423	-0,521203430759866
3,337	-0,194166145121857	-0,521256753492585
3,338	-0,195147016533353	-0,521309493132251
3,339	-0,19612769279785	-0,521361649313747
3,34	-0,19710817293467	-0,521413221672599
3,341	-0,198088455963334	-0,52146420984498
3,342	-0,199068540903558	-0,521514613467709
3,343	-0,200048426775258	-0,521564432178254
3,344	-0,201028112598548	-0,521613665614731
3,345	-0,202007597393742	-0,521662313415905
3,346	-0,202986880181355	-0,52171037522119
3,347	-0,203965959982105	-0,52175785067065
3,348	-0,204944835816912	-0,521804739405002
3,349	-0,205923506706902	-0,521851041065613
3,35	-0,2069019716734	-0,521896755294503
3,351	-0,207880229737945	-0,521941881734344
3,352	-0,208858279922276	-0,521986420028464
3,353	-0,209836121248346	-0,522030369820842
3,354	-0,210813752738312	-0,522073730756114
3,355	-0,211791173414542	-0,522116502479573
3,356	-0,212768382299617	-0,522158684637166
3,357	-0,213745378416328	-0,522200276875497
3,358	-0,214722160787677	-0,522241278841831
3,359	-0,215698728436884	-0,522281690184086
3,36	-0,21667508038738	-0,522321510550844
3,361	-0,217651215662814	-0,522360739591343
3,362	-0,21862713328705	-0,522399376955484
3,363	-0,219602832284172	-0,522437422293828
3,364	-0,220578311678479	-0,522474875257597
3,365	-0,221553570494493	-0,522511735498676
3,366	-0,222528607756956	-0,522548002669612
3,367	-0,223503422490828	-0,522583676423619
3,368	-0,224478013721297	-0,52261875641457
3,369	-0,225452380473771	-0,522653242297007
3,37	-0,226426521773883	-0,522687133726136
3,371	-0,227400436647493	-0,522720430357829
3,372	-0,228374124120684	-0,522753131848627
3,373	-0,229347583219771	-0,522785237855736
3,374	-0,230320812971293	-0,522816748037031
3,375	-0,231293812402022	-0,522847662051056
3,376	-0,232266580538957	-0,522877979557025
3,377	-0,233239116409332	-0,522907700214822
3,378	-0,23421141904061	-0,522936823685002
3,379	-0,235183487460487	-0,52296534962879
3,38	-0,236155320696897	-0,522993277708084
3,381	-0,237126917778006	-0,523020607585456
3,382	-0,238098277732217	-0,523047338924151
3,383	-0,23906939958817	-0,523073471388085
3,384	-0,240040282374743	-0,523099004641852
3,385	-0,241010925121055	-0,523123938350722
3,386	-0,241981326856461	-0,523148272180638
3,387	-0,242951486610561	-0,523172005798221
3,388	-0,243921403413193	-0,523195138870771
3,389	-0,244891076294443	-0,523217671066262
3,39	-0,245860504284637	-0,52323960205335
3,391	-0,246829686414347	-0,523260931501369
3,392	-0,247798621714392	-0,523281659080333
3,393	-0,248767309215835	-0,523301784460936
3,394	-0,24973574794999	-0,523321307314554
3,395	-0,250703936948418	-0,523340227313243
3,396	-0,251671875242929	-0,523358544129744
3,397	-0,252639561865586	-0,523376257437479
3,398	-0,253606995848703	-0,523393366910555
3,399	-0,254574176224845	-0,523409872223762
3,4	-0,255541102026831	-0,523425773052574
3,401	-0,256507772287738	-0,523441069073155
3,402	-0,257474186040893	-0,52345575996235
3,403	-0,258440342319883	-0,523469845397695
3,404	-0,259406240158553	-0,523483325057409
3,405	-0,260371878591004	-0,523496198620404
3,406	-0,261337256651599	-0,523508465766277
3,407	-0,262302373374958	-0,523520126175317
3,408	-0,263267227795966	-0,5235311795285
3,409	-0,264231818949768	-0,523541625507494
3,41	-0,265196145871774	-0,52355146379466
3,411	-0,266160207597655	-0,523560694073049
3,412	-0,267124003163351	-0,523569316026404
3,413	-0,268087531605066	-0,523577329339163
3,414	-0,269050791959272	-0,523584733696455
3,415	-0,270013783262708	-0,523591528784105
3,416	-0,270976504552384	-0,523597714288634
3,417	-0,271938954865577	-0,523603289897257
3,418	-0,272901133239838	-0,523608255297886
3,419	-0,273863038712989	-0,523612610179128
3,42	-0,274824670323124	-0,52361635423029
3,421	-0,275786027108612	-0,523619487141376
3,422	-0,276747108108095	-0,523622008603088
3,423	-0,277707912360494	-0,523623918306828
3,424	-0,278668438905003	-0,523625215944698
3,425	-0,279628686781096	-0,523625901209499
3,426	-0,280588655028527	-0,523625973794736
3,427	-0,281548342687324	-0,523625433394614
3,428	-0,282507748797804	-0,523624279704039
3,429	-0,283466872400557	-0,523622512418623
3,43	-0,284425712536463	-0,523620131234679
3,431	-0,285384268246679	-0,523617135849225
3,432	-0,28634253857265	-0,523613525959985
3,433	-0,287300522556108	-0,523609301265386
3,434	-0,288258219239066	-0,523604461464563
3,435	-0,289215627663829	-0,523599006257357
3,436	-0,290172746872989	-0,523592935344316
3,437	-0,291129575909426	-0,523586248426696
3,438	-0,292086113816312	-0,523578945206461
3,439	-0,293042359637107	-0,523571025386285
3,44	-0,293998312415568	-0,52356248866955
3,441	-0,29495397119574	-0,52355333476035
3,442	-0,295909335021967	-0,523543563363488
3,443	-0,296864402938883	-0,523533174184481
3,444	-0,29781917399142	-0,523522166929556
3,445	-0,298773647224808	-0,523510541305652
3,446	-0,299727821684575	-0,523498297020424
3,447	-0,300681696416543	-0,523485433782238
3,448	-0,301635270466842	-0,523471951300175
3,449	-0,302588542881894	-0,523457849284033
3,45	-0,30354151270843	-0,523443127444324
3,451	-0,304494178993477	-0,523427785492274
3,452	-0,305446540784371	-0,523411823139831
3,453	-0,306398597128749	-0,523395240099656
3,454	-0,307350347074557	-0,52337803608513
3,455	-0,308301789670042	-0,523360210810352
3,456	-0,309252923963763	-0,523341763990139
3,457	-0,310203749004587	-0,52332269534003
3,458	-0,311154263841688	-0,523303004576283
3,459	-0,312104467524549	-0,523282691415877
3,46	-0,31305435910297	-0,523261755576512
3,461	-0,314003937627058	-0,523240196776612
3,462	-0,314953202147235	-0,523218014735321
3,463	-0,315902151714235	-0,523195209172508
3,464	-0,31685078537911	-0,523171779808765
3,465	-0,317799102193226	-0,52314772636541
3,466	-0,318747101208267	-0,523123048564483
3,467	-0,319694781476232	-0,523097746128753
3,468	-0,320642142049443	-0,523071818781713
3,469	-0,321589181980539	-0,523045266247582
3,47	-0,322535900322479	-0,523018088251309
3,471	-0,323482296128546	-0,522990284518569
3,472	-0,324428368452344	-0,522961854775766
3,473	-0,3253741163478	-0,522932798750032
3,474	-0,326319538869168	-0,52290311616923
3,475	-0,327264635071023	-0,522872806761953
3,476	-0,32820940400827	-0,522841870257524
3,477	-0,329153844736141	-0,522810306385998
3,478	-0,330097956310195	-0,522778114878161
3,479	-0,33104173778632	-0,522745295465533
3,48	-0,331985188220734	-0,522711847880366
3,481	-0,332928306669988	-0,522677771855644
3,482	-0,333871092190964	-0,52264306712509
3,483	-0,334813543840874	-0,522607733423155
3,484	-0,335755660677269	-0,522571770485032
3,485	-0,336697441758031	-0,522535178046645
3,486	-0,33763888614138	-0,522497955844657
3,487	-0,33857999288587	-0,522460103616467
3,488	-0,339520761050396	-0,522421621100211
3,489	-0,340461189694189	-0,522382508034765
3,49	-0,341401277876821	-0,522342764159743
3,491	-0,342341024658204	-0,522302389215496
3,492	-0,343280429098589	-0,522261382943117
3,493	-0,344219490258575	-0,52221974508444
3,494	-0,345158207199099	-0,522177475382038
3,495	-0,346096578981445	-0,522134573579227
3,496	-0,34703460466724	-0,522091039420063
3,497	-0,34797228331846	-0,522046872649348
3,498	-0,348909613997426	-0,522002073012623
3,499	-0,349846595766806	-0,521956640256175
3,5	-0,35078322768962	-0,521910574127036
3,501	-0,351719508829235	-0,521863874372982
3,502	-0,352655438249371	-0,521816540742532
3,503	-0,353591015014099	-0,521768572984955
3,504	-0,35452623818784	-0,521719970850264
3,505	-0,355461106835373	-0,521670734089219
3,506	-0,356395620021828	-0,521620862453328
3,507	-0,357329776812694	-0,521570355694847
3,508	-0,358263576273812	-0,521519213566781
3,509	-0,359197017471384	-0,521467435822884
3,51	-0,360130099471968	-0,521415022217659
3,511	-0,361062821342483	-0,521361972506359
3,512	-0,361995182150207	-0,52130828644499
3,513	-0,362927180962779	-0,521253963790307
3,514	-0,3638588168482	-0,521199004299819
3,515	-0,364790088874834	-0,521143407731784
3,516	-0,36572099611141	-0,521087173845218
3,517	-0,36665153762702	-0,521030302399885
3,518	-0,367581712491123	-0,520972793156308
3,519	-0,368511519773545	-0,52091464587576
3,52	-0,369440958544477	-0,520855860320273
3,521	-0,370370027874481	-0,520796436252632
3,522	-0,371298726834489	-0,52073637343638
3,523	-0,372227054495801	-0,520675671635816
3,524	-0,373155009930089	-0,520614330615995
3,525	-0,374082592209398	-0,520552350142732
3,526	-0,375009800406147	-0,520489729982598
3,527	-0,375936633593126	-0,520426469902924
3,528	-0,376863090843503	-0,520362569671802
3,529	-0,37778917123082	-0,520298029058081
3,53	-0,378714873828998	-0,520232847831371
3,531	-0,379640197712333	-0,520167025762044
3,532	-0,380565141955503	-0,520100562621234
3,533	-0,381489705633562	-0,520033458180835
3,534	-0,382413887821947	-0,519965712213504
3,535	-0,383337687596477	-0,519897324492663
3,536	-0,38426110403335	-0,519828294792494
3,537	-0,385184136209152	-0,519758622887947
3,538	-0,386106783200849	-0,519688308554733
3,539	-0,387029044085796	-0,519617351569331
3,54	-0,38795091794173	-0,519545751708984
3,541	-0,38887240384678	-0,519473508751701
3,542	-0,389793500879457	-0,519400622476259
3,543	-0,390714208118666	-0,519327092662201
3,544	-0,3916345246437	-0,519252919089838
3,545	-0,392554449534241	-0,519178101540249
3,546	-0,393473981870366	-0,519102639795281
3,547	-0,394393120732542	-0,519026533637553
3,548	-0,395311865201631	-0,518949782850451
3,549	-0,396230214358886	-0,518872387218131
3,55	-0,39714816728596	-0,518794346525522
3,551	-0,398065723064901	-0,518715660558323
3,552	-0,39898288077815	-0,518636329103005
3,553	-0,399899639508553	-0,51855635194681
3,554	-0,400815998339349	-0,518475728877754
3,555	-0,401731956354181	-0,518394459684627
3,556	-0,40264751263709	-0,518312544156991
3,557	-0,403562666272519	-0,518229982085184
3,558	-0,404477416345316	-0,518146773260317
3,559	-0,405391761940731	-0,518062917474278
3,56	-0,406305702144417	-0,517978414519729
3,561	-0,407219236042435	-0,51789326419011
3,562	-0,408132362721251	-0,517807466279637
3,563	-0,409045081267738	-0,517721020583303
3,564	-0,409957390769177	-0,517633926896879
3,565	-0,410869290313261	-0,517546185016915
3,566	-0,411780778988088	-0,517457794740737
3,567	-0,41269185588217	-0,517368755866455
3,568	-0,413602520084432	-0,517279068192955
3,569	-0,414512770684207	-0,517188731519903
3,57	-0,415422606771246	-0,517097745647749
3,571	-0,416332027435713	-0,517006110377721
3,572	-0,417241031768188	-0,51691382551183
3,573	-0,418149618859665	-0,516820890852869
3,574	-0,419057787801559	-0,516727306204414
3,575	-0,419965537685699	-0,516633071370824
3,576	-0,420872867604337	-0,516538186157242
3,577	-0,421779776650142	-0,516442650369593
3,578	-0,422686263916205	-0,51634646381459
3,579	-0,423592328496041	-0,516249626299729
3,58	-0,424497969483583	-0,516152137633292
3,581	-0,42540318597319	-0,516053997624347
3,582	-0,426307977059648	-0,515955206082747
3,583	-0,427212341838164	-0,515855762819136
3,584	-0,428116279404373	-0,515755667644941
3,585	-0,429019788854339	-0,515654920372381
3,586	-0,429922869284552	-0,51555352081446
3,587	-0,430825519791931	-0,515451468784972
3,588	-0,431727739473826	-0,515348764098502
3,589	-0,432629527428018	-0,515245406570423
3,59	-0,433530882752718	-0,5151413960169
3,591	-0,434431804546572	-0,515036732254886
3,592	-0,435332291908657	-0,514931415102127
3,593	-0,436232343938487	-0,514825444377163
3,594	-0,437131959736009	-0,514718819899322
3,595	-0,438031138401608	-0,514611541488727
3,596	-0,438929879036106	-0,514503608966295
3,597	-0,43982818074076	-0,514395022153734
3,598	-0,440726042617271	-0,514285780873548
3,599	-0,441623463767775	-0,514175884949035
3,6	-0,442520443294853	-0,514065334204288
3,601	-0,443416980301524	-0,513954128464196
3,602	-0,444313073891251	-0,513842267554443
3,603	-0,445208723167943	-0,51372975130151
3,604	-0,446103927235948	-0,513616579532674
3,605	-0,446998685200062	-0,513502752076011
3,606	-0,447892996165529	-0,513388268760393
3,607	-0,448786859238038	-0,513273129415492
3,608	-0,449680273523724	-0,513157333871776
3,609	-0,450573238129174	-0,513040881960515
3,61	-0,451465752161424	-0,512923773513777
3,611	-0,452357814727959	-0,51280600836443
3,612	-0,453249424936717	-0,512687586346142
3,613	-0,454140581896088	-0,512568507293385
3,614	-0,455031284714914	-0,512448771041429
3,615	-0,455921532502494	-0,512328377426347
3,616	-0,45681132436858	-0,512207326285014
3,617	-0,457700659423379	-0,512085617455108
3,618	-0,458589536777557	-0,51196325077511
3,619	-0,459477955542236	-0,511840226084306
3,62	-0,460365914828999	-0,511716543222783
3,621	-0,461253413749884	-0,511592202031435
3,622	-0,462140451417395	-0,511467202351961
3,623	-0,463027026944492	-0,511341544026864
3,624	-0,463913139444601	-0,511215226899454
3,625	-0,464798788031609	-0,511088250813846
3,626	-0,465683971819868	-0,510960615614962
3,627	-0,466568689924194	-0,510832321148533
3,628	-0,467452941459869	-0,510703367261095
3,629	-0,468336725542641	-0,510573753799994
3,63	-0,469220041288727	-0,510443480613383
3,631	-0,470102887814811	-0,510312547550225
3,632	-0,470985264238047	-0,510180954460291
3,633	-0,471867169676056	-0,510048701194163
3,634	-0,472748603246936	-0,509915787603233
3,635	-0,473629564069252	-0,509782213539702
3,636	-0,474510051262043	-0,509647978856585
3,637	-0,475390063944823	-0,509513083407707
3,638	-0,476269601237578	-0,509377527047702
3,639	-0,477148662260772	-0,509241309632022
3,64	-0,478027246135343	-0,509104431016927
3,641	-0,478905351982708	-0,508966891059492
3,642	-0,479782978924761	-0,508828689617606
3,643	-0,480660126083874	-0,508689826549972
3,644	-0,481536792582903	-0,508550301716105
3,645	-0,482412977545178	-0,508410114976338
3,646	-0,483288680094516	-0,508269266191818
3,647	-0,484163899355214	-0,508127755224508
3,648	-0,485038634452053	-0,507985581937185
3,649	-0,485912884510299	-0,507842746193446
3,65	-0,486786648655699	-0,507699247857703
3,651	-0,487659926014493	-0,507555086795185
3,652	-0,488532715713401	-0,507410262871939
3,653	-0,489405016879633	-0,507264775954831
3,654	-0,49027682864089	-0,507118625911545
3,655	-0,491148150125358	-0,506971812610584
3,656	-0,492018980461719	-0,506824335921271
3,657	-0,492889318779138	-0,506676195713747
3,658	-0,493759164207281	-0,506527391858975
3,659	-0,4946285158763	-0,506377924228738
3,66	-0,495497372916845	-0,506227792695641
3,661	-0,496365734460058	-0,506076997133108
3,662	-0,497233599637578	-0,505925537415387
3,663	-0,49810096758154	-0,505773413417548
3,664	-0,498967837424576	-0,505620625015482
3,665	-0,499834208299815	-0,505467172085905
3,666	-0,500700079340889	-0,505313054506357
3,667	-0,501565449681924	-0,505158272155198
3,668	-0,502430318457553	-0,505002824911616
3,669	-0,503294684802904	-0,504846712655623
3,67	-0,504158547853612	-0,504689935268054
3,671	-0,505021906745814	-0,504532492630571
3,672	-0,505884760616152	-0,504374384625663
3,673	-0,506747108601772	-0,504215611136643
3,674	-0,507608949840324	-0,504056172047651
3,675	-0,50847028346997	-0,503896067243654
3,676	-0,509331108629374	-0,503735296610448
3,677	-0,510191424457712	-0,503573860034655
3,678	-0,511051230094669	-0,503411757403726
3,679	-0,511910524680437	-0,503248988605939
3,68	-0,512769307355724	-0,503085553530404
3,681	-0,513627577261746	-0,502921452067056
3,682	-0,514485333540234	-0,502756684106665
3,683	-0,51534257533343	-0,502591249540826
3,684	-0,516199301784095	-0,502425148261968
3,685	-0,517055512035501	-0,502258380163348
3,686	-0,517911205231438	-0,502090945139057
3,687	-0,518766380516212	-0,501922843084016
3,688	-0,51962103703465	-0,501754073893979
3,689	-0,520475173932093	-0,50158463746553
3,69	-0,521328790354407	-0,501414533696088
3,691	-0,522181885447973	-0,501243762483905
3,692	-0,523034458359698	-0,501072323728065
3,693	-0,523886508237007	-0,500900217328487
3,694	-0,524738034227852	-0,500727443185925
3,695	-0,525589035480706	-0,500554001201965
3,696	-0,526439511144569	-0,500379891279031
3,697	-0,527289460368965	-0,50020511332038
3,698	-0,528138882303944	-0,500029667230105
3,699	-0,528987776100085	-0,499853552913137
3,7	-0,529836140908494	-0,49967677027524
3,701	-0,530683975880805	-0,499499319223019
3,702	-0,531531280169186	-0,499321199663913
3,703	-0,53237805292633	-0,499142411506199
3,704	-0,533224293305466	-0,498962954658993
3,705	-0,534070000460353	-0,498782829032248
3,706	-0,534915173545285	-0,498602034536757
3,707	-0,535759811715087	-0,49842057108415
3,708	-0,536603914125122	-0,498238438586898
3,709	-0,537447479931288	-0,498055636958312
3,71	-0,538290508290018	-0,49787216611254
3,711	-0,539132998358285	-0,497688025964575
3,712	-0,539974949293599	-0,497503216430246
3,713	-0,540816360254008	-0,497317737426227
3,714	-0,541657230398102	-0,497131588870031
3,715	-0,542497558885011	-0,496944770680013
3,716	-0,543337344874406	-0,496757282775372
3,717	-0,544176587526502	-0,496569125076147
3,718	-0,545015286002055	-0,496380297503222
3,719	-0,545853439462368	-0,496190799978322
3,72	-0,546691047069287	-0,496000632424018
3,721	-0,547528107985205	-0,495809794763723
3,722	-0,54836462137306	-0,495618286921694
3,723	-0,549200586396339	-0,495426108823035
3,724	-0,550036002219078	-0,495233260393691
3,725	-0,55087086800586	-0,495039741560457
3,726	-0,551705182921821	-0,494845552250969
3,727	-0,552538946132643	-0,494650692393712
3,728	-0,553372156804567	-0,494455161918016
3,729	-0,55420481410438	-0,494258960754057
3,73	-0,555036917199424	-0,49406208883286
3,731	-0,555868465257598	-0,493864546086295
3,732	-0,556699457447353	-0,493666332447082
3,733	-0,557529892937696	-0,493467447848785
3,734	-0,558359770898193	-0,493267892225821
3,735	-0,559189090498966	-0,493067665513452
3,736	-0,560017850910695	-0,492866767647791
3,737	-0,56084605130462	-0,492665198565799
3,738	-0,56167369085254	-0,492462958205287
3,739	-0,562500768726816	-0,492260046504916
3,74	-0,56332728410037	-0,492056463404197
3,741	-0,564153236146687	-0,491852208843492
3,742	-0,564978624039815	-0,491647282764014
3,743	-0,565803446954366	-0,491441685107825
3,744	-0,566627704065517	-0,491235415817842
3,745	-0,567451394549012	-0,491028474837831
3,746	-0,568274517581158	-0,490820862112412
3,747	-0,569097072338835	-0,490612577587056
3,748	-0,569919057999488	-0,490403621208088
3,749	-0,570740473741129	-0,490193992922685
3,75	-0,571561318742344	-0,489983692678878
3,751	-0,572381592182288	-0,489772720425552
3,752	-0,573201293240688	-0,489561076112445
3,753	-0,574020421097842	-0,489348759690151
3,754	-0,574838974934623	-0,489135771110117
3,755	-0,575656953932477	-0,488922110324646
3,756	-0,576474357273424	-0,488707777286896
3,757	-0,577291184140064	-0,48849277195088
3,758	-0,578107433715566	-0,488277094271468
3,759	-0,578923105183683	-0,488060744204386
3,76	-0,579738197728743	-0,487843721706215
3,761	-0,580552710535654	-0,487626026734395
3,762	-0,581366642789903	-0,487407659247221
3,763	-0,582179993677557	-0,487188619203846
3,764	-0,582992762385266	-0,486968906564283
3,765	-0,583804948100261	-0,4867485212894
3,766	-0,584616550010357	-0,486527463340925
3,767	-0,585427567303951	-0,486305732681443
3,768	-0,586237999170027	-0,4860833292744
3,769	-0,587047844798153	-0,485860253084099
3,77	-0,587857103378483	-0,485636504075704
3,771	-0,588665774101759	-0,485412082215239
3,772	-0,589473856159309	-0,485186987469587
3,773	-0,590281348743052	-0,484961219806492
3,774	-0,591088251045496	-0,484734779194558
3,775	-0,591894562259738	-0,484507665603251
3,776	-0,592700281579467	-0,484279879002897
3,777	-0,593505408198964	-0,484051419364684
3,778	-0,594309941313102	-0,483822286660663
3,779	-0,595113880117348	-0,483592480863745
3,78	-0,595917223807764	-0,483362001947704
3,781	-0,596719971581006	-0,483130849887178
3,782	-0,597522122634326	-0,482899024657667
3,783	-0,598323676165573	-0,482666526235533
3,784	-0,599124631373193	-0,482433354598004
3,785	-0,599924987456233	-0,482199509723169
3,786	-0,600724743614335	-0,481964991589983
3,787	-0,601523899047742	-0,481729800178266
3,788	-0,602322452957302	-0,481493935468699
3,789	-0,603120404544459	-0,481257397442832
3,79	-0,603917753011261	-0,481020186083077
3,791	-0,60471449756036	-0,480782301372714
3,792	-0,605510637395012	-0,480543743295887
3,793	-0,606306171719079	-0,480304511837606
3,794	-0,607101099737022	-0,480064606983748
3,795	-0,607895420653918	-0,479824028721056
3,796	-0,608689133675443	-0,47958277703714
3,797	-0,609482238007885	-0,479340851920476
3,798	-0,61027473285814	-0,479098253360409
3,799	-0,611066617433713	-0,478854981347151
3,8	-0,611857890942719	-0,478611035871781
3,801	-0,612648552593886	-0,478366416926246
3,802	-0,613438601596551	-0,478121124503363
3,803	-0,614228037160665	-0,477875158596815
3,804	-0,615016858496793	-0,477628519201157
3,805	-0,615805064816115	-0,477381206311811
3,806	-0,616592655330423	-0,477133219925068
3,807	-0,617379629252127	-0,47688456003809
3,808	-0,618165985794252	-0,476635226648908
3,809	-0,618951724170444	-0,476385219756424
3,81	-0,619736843594964	-0,476134539360409
3,811	-0,62052134328269	-0,475883185461505
3,812	-0,621305222449126	-0,475631158061227
3,813	-0,622088480310391	-0,475378457161958
3,814	-0,622871116083227	-0,475125082766954
3,815	-0,623653128985	-0,474871034880342
3,816	-0,624434518233695	-0,474616313507122
3,817	-0,625215283047925	-0,474360918653165
3,818	-0,625995422646922	-0,474104850325214
3,819	-0,62677493625055	-0,473848108530886
3,82	-0,627553823079293	-0,473590693278671
3,821	-0,628332082354267	-0,473332604577929
3,822	-0,62910971329721	-0,473073842438897
3,823	-0,629886715130491	-0,472814406872683
3,824	-0,630663087077111	-0,472554297891271
3,825	-0,631438828360696	-0,472293515507516
3,826	-0,632213938205504	-0,472032059735151
3,827	-0,632988415836428	-0,47176993058878
3,828	-0,633762260478988	-0,471507128083885
3,829	-0,634535471359342	-0,471243652236819
3,83	-0,635308047704276	-0,470979503064813
3,831	-0,636079988741216	-0,470714680585974
3,832	-0,636851293698219	-0,470449184819283
3,833	-0,637621961803982	-0,470183015784596
3,834	-0,638391992287837	-0,469916173502647
3,835	-0,639161384379752	-0,469648657995047
3,836	-0,639930137310337	-0,46938046928428
3,837	-0,640698250310837	-0,46911160739371
3,838	-0,64146572261314	-0,468842072347578
3,839	-0,642232553449775	-0,468571864170999
3,84	-0,642998742053909	-0,468300982889969
3,841	-0,643764287659355	-0,46802942853136
3,842	-0,644529189500567	-0,467757201122922
3,843	-0,645293446812643	-0,467484300693283
3,844	-0,646057058831326	-0,467210727271949
3,845	-0,646820024793004	-0,466936480889305
3,846	-0,647582343934711	-0,466661561576615
3,847	-0,648344015494128	-0,466385969366022
3,848	-0,649105038709584	-0,466109704290547
3,849	-0,649865412820055	-0,46583276638409
3,85	-0,650625137065167	-0,465555155681434
3,851	-0,651384210685197	-0,465276872218237
3,852	-0,65214263292107	-0,464997916031041
3,853	-0,652900403014365	-0,464718287157266
3,854	-0,653657520207311	-0,464437985635212
3,855	-0,654413983742791	-0,464157011504061
3,856	-0,655169792864342	-0,463875364803875
3,857	-0,655924946816155	-0,463593045575598
3,858	-0,656679444843076	-0,463310053861053
3,859	-0,657433286190606	-0,463026389702947
3,86	-0,658186470104905	-0,462742053144866
3,861	-0,658938995832789	-0,462457044231281
3,862	-0,659690862621732	-0,462171363007541
3,863	-0,660442069719867	-0,46188500951988
3,864	-0,661192616375988	-0,461597983815414
3,865	-0,661942501839548	-0,461310285942141
3,866	-0,66269172536066	-0,461021915948941
3,867	-0,663440286190102	-0,460732873885579
3,868	-0,664188183579314	-0,460443159802702
3,869	-0,664935416780397	-0,460152773751839
3,87	-0,665681985046119	-0,459861715785404
3,871	-0,666427887629912	-0,459569985956695
3,872	-0,667173123785872	-0,459277584319893
3,873	-0,667917692768764	-0,458984510930063
3,874	-0,668661593834019	-0,458690765843155
3,875	-0,669404826237736	-0,458396349116002
3,876	-0,670147389236682	-0,458101260806324
3,877	-0,670889282088296	-0,457805500972724
3,878	-0,671630504050683	-0,457509069674689
3,879	-0,672371054382622	-0,457211966972593
3,88	-0,673110932343562	-0,456914192927695
3,881	-0,673850137193626	-0,456615747602139
3,882	-0,67458866819361	-0,456316631058954
3,883	-0,67532652460498	-0,456016843362057
3,884	-0,676063705689883	-0,455716384576249
3,885	-0,676800210711137	-0,455415254767217
3,886	-0,677536038932236	-0,455113454001536
3,887	-0,678271189617353	-0,454810982346667
3,888	-0,679005662031336	-0,454507839870956
3,889	-0,679739455439715	-0,454204026643637
3,89	-0,680472569108694	-0,453899542734833
3,891	-0,681205002305161	-0,45359438821555
3,892	-0,681936754296682	-0,453288563157685
3,893	-0,682667824351507	-0,45298206763402
3,894	-0,683398211738563	-0,452674901718226
3,895	-0,684127915727465	-0,452367065484863
3,896	-0,684856935588508	-0,452058559009375
3,897	-0,685585270592672	-0,451749382368098
3,898	-0,686312920011623	-0,451439535638254
3,899	-0,687039883117712	-0,451129018897956
3,9	-0,687766159183974	-0,450817832226202
3,901	-0,688491747484134	-0,450505975702881
3,902	-0,689216647292605	-0,450193449408771
3,903	-0,689940857884486	-0,449880253425537
3,904	-0,690664378535565	-0,449566387835737
3,905	-0,691387208522325	-0,449251852722815
3,906	-0,692109347121933	-0,448936648171105
3,907	-0,692830793612252	-0,448620774265831
3,908	-0,693551547271835	-0,448304231093108
3,909	-0,694271607379928	-0,447987018739938
3,91	-0,694990973216472	-0,447669137294217
3,911	-0,695709644062101	-0,447350586844728
3,912	-0,696427619198143	-0,447031367481145
3,913	-0,697144897906625	-0,446711479294034
3,914	-0,697861479470266	-0,446390922374849
3,915	-0,698577363172487	-0,446069696815938
3,916	-0,699292548297402	-0,445747802710537
3,917	-0,700007034129827	-0,445425240152774
3,918	-0,700720819955277	-0,445102009237668
3,919	-0,701433905059964	-0,444778110061131
3,92	-0,702146288730806	-0,444453542719964
3,921	-0,702857970255416	-0,444128307311861
3,922	-0,703568948922116	-0,443802403935407
3,923	-0,704279224019925	-0,44347583269008
3,924	-0,704988794838569	-0,443148593676247
3,925	-0,705697660668477	-0,442820686995171
3,926	-0,706405820800783	-0,442492112749004
3,927	-0,707113274527327	-0,442162871040792
3,928	-0,707820021140655	-0,441832961974473
3,929	-0,708526059934021	-0,441502385654877
3,93	-0,709231390201387	-0,441171142187728
3,931	-0,70993601123742	-0,440839231679642
3,932	-0,710639922337503	-0,440506654238128
3,933	-0,711343122797721	-0,440173409971587
3,934	-0,712045611914877	-0,439839498989315
3,935	-0,71274738898648	-0,4395049214015
3,936	-0,713448453310753	-0,439169677319224
3,937	-0,714148804186632	-0,438833766854461
3,938	-0,714848440913767	-0,438497190120082
3,939	-0,715547362792521	-0,438159947229847
3,94	-0,716245569123971	-0,437822038298414
3,941	-0,716943059209912	-0,437483463441333
3,942	-0,717639832352853	-0,437144222775048
3,943	-0,718335887856022	-0,436804316416897
3,944	-0,719031225023363	-0,436463744485114
3,945	-0,719725843159538	-0,436122507098824
3,946	-0,720419741569931	-0,43578060437805
3,947	-0,721112919560642	-0,435438036443707
3,948	-0,721805376438493	-0,435094803417607
3,949	-0,722497111511028	-0,434750905422454
3,95	-0,723188124086512	-0,434406342581848
3,951	-0,723878413473933	-0,434061115020285
3,952	-0,724567978982999	-0,433715222863156
3,953	-0,725256819924148	-0,433368666236744
3,954	-0,725944935608537	-0,433021445268232
3,955	-0,72663232534805	-0,432673560085694
3,956	-0,727318988455299	-0,432325010818102
3,957	-0,72800492424362	-0,431975797595323
3,958	-0,728690132027078	-0,431625920548119
3,959	-0,729374611120464	-0,431275379808148
3,96	-0,7300583608393	-0,430924175507964
3,961	-0,730741380499836	-0,430572307781016
3,962	-0,731423669419052	-0,43021977676165
3,963	-0,73210522691466	-0,429866582585108
3,964	-0,732786052305102	-0,429512725387527
